timestamp,sender,message,message_length,date,year,month,hour,sentiment_polarity,sentiment_category,prev_sender,response_time,emojis,emoji_sentiment,conversation_cluster
2021-08-21 11:00:00,Daddyyy❤️,Learn English with Priyanka Chopra..Listening:,46,2021-08-21,2021,8,11,0.0,neutral,A R A V I N D,22.0,[],0.0,4
2021-08-21 11:00:00,Daddyyy❤️,"She is honoured with Padma Shri by Indian government. She is Miss India. She is Miss World. She is an actor, singer, model and entrepreneur having business and assets across the world. She is ambassador for various world level educational and social institutions. Her father and mother both were doctors in Indian army. Her high school education itself in US. She has won hundreds of awards. She was listed in Forbes magazine. Time magazine listed her in 100 powerful women in the world. She has earned US$ 50 million approx 300 crore. Most importantly every IELTS examiners watch her English video to pass the exams. She gets invited to speak as motivational speaker in elite and high profile meetings. I admire her English.",725,2021-08-21,2021,8,11,0.1803333333333333,positive,Daddyyy❤️,0.0,[],0.0,4
2021-08-21 18:40:00,Aija❤️,😂😂😂,3,2021-08-21,2021,8,18,0.0,neutral,Daddyyy❤️,460.0,"['😂', '😂', '😂']",0.5,3
2021-08-21 18:41:00,A R A V I N D,Baby's day out ah... Enga pathaalum pogum 😂😂,44,2021-08-21,2021,8,18,0.0,neutral,Aija❤️,1.0,"['😂', '😂']",0.5,2
2021-08-21 18:42:00,Aija❤️,Goyala..,8,2021-08-21,2021,8,18,0.0,neutral,A R A V I N D,1.0,[],0.0,1
2021-08-21 18:42:00,A R A V I N D,Waiting,7,2021-08-21,2021,8,18,0.0,neutral,Aija❤️,0.0,[],0.0,0
2021-08-21 18:42:00,Aija❤️,Ila.. Move panla.. Kupra paduthukinu paatu paadudhu,51,2021-08-21,2021,8,18,0.0,neutral,A R A V I N D,0.0,[],0.0,1
2021-08-21 18:42:00,A R A V I N D,Serii ipo anupu next video,26,2021-08-21,2021,8,18,0.0,neutral,Aija❤️,0.0,[],0.0,2
2021-08-21 18:42:00,Aija❤️,😬😬😬😬,4,2021-08-21,2021,8,18,0.0,neutral,A R A V I N D,0.0,"['😬', '😬', '😬', '😬']",0.0,3
2021-08-21 18:43:00,Aija❤️,Ipo dhan kannae thorandhom,26,2021-08-21,2021,8,18,0.0,neutral,Aija❤️,1.0,[],0.0,2
2021-08-21 18:43:00,Aija❤️,Iniki veliya porom saapda😬,26,2021-08-21,2021,8,18,0.0,neutral,Aija❤️,0.0,['😬'],0.0,2
2021-08-21 18:43:00,A R A V I N D,Nanga kanna thorakum bodhu medhandhukutu irundhom thanni la,59,2021-08-21,2021,8,18,0.0,neutral,Aija❤️,0.0,[],0.0,2
2021-08-21 18:43:00,A R A V I N D,🤣🤣,2,2021-08-21,2021,8,18,0.0,neutral,A R A V I N D,0.0,"['🤣', '🤣']",0.5,3
2021-08-21 18:43:00,Aija❤️,🙄,1,2021-08-21,2021,8,18,0.0,neutral,A R A V I N D,0.0,['🙄'],0.0,3
2021-08-21 18:44:00,A R A V I N D,20 degree kae vaa🤣🤣,19,2021-08-21,2021,8,18,0.0,neutral,Aija❤️,1.0,"['🤣', '🤣']",0.5,3
2021-08-21 18:44:00,A R A V I N D,Pinnadi la irundhu vandhurchi,29,2021-08-21,2021,8,18,0.0,neutral,A R A V I N D,0.0,[],0.0,2
2021-08-21 18:44:00,Aija❤️,Inga heat warning kuduthrukanga,31,2021-08-21,2021,8,18,0.0,neutral,A R A V I N D,0.0,[],0.0,0
2021-08-21 18:44:00,A R A V I N D,Illa illa🤣,10,2021-08-21,2021,8,18,0.0,neutral,Aija❤️,0.0,['🤣'],0.5,3
2021-08-21 18:44:00,Aija❤️,😱😱,2,2021-08-21,2021,8,18,0.0,neutral,A R A V I N D,0.0,"['😱', '😱']",0.0,3
2021-08-21 18:44:00,Aija❤️,Avlo mazhai ah,14,2021-08-21,2021,8,18,0.0,neutral,Aija❤️,0.0,[],0.0,2
2021-08-21 18:44:00,A R A V I N D,Mazhai la,9,2021-08-21,2021,8,18,0.0,neutral,Aija❤️,0.0,[],0.0,2
2021-08-21 18:44:00,A R A V I N D,Amaaa veetu kulla thanni came,29,2021-08-21,2021,8,18,0.0,neutral,A R A V I N D,0.0,[],0.0,2
2021-08-21 18:45:00,Aija❤️,Ila.. 32°,9,2021-08-21,2021,8,18,0.0,neutral,A R A V I N D,1.0,[],0.0,4
2021-08-21 18:45:00,Aija❤️,Apdae sullunu adikudhu,22,2021-08-21,2021,8,18,0.0,neutral,Aija❤️,0.0,[],0.0,2
2021-08-21 18:45:00,A R A V I N D,Ohhooo,6,2021-08-21,2021,8,18,0.0,neutral,Aija❤️,0.0,[],0.0,0
2021-08-21 18:46:00,Aija❤️,Pattu gundu.. ac pota dhan summa iruku.. Ilana apdi puzhungudhu,63,2021-08-21,2021,8,18,0.0,neutral,A R A V I N D,1.0,[],0.0,1
2021-08-21 19:00:00,Aija❤️,Abarna kum vaela kedachiruchu pola.. 6 months a working in a company 😜,70,2021-08-21,2021,8,19,0.0,neutral,Aija❤️,14.0,['😜'],0.0,1
2021-08-21 21:26:00,Daddyyy❤️,How do you know,15,2021-08-21,2021,8,21,0.0,neutral,Aija❤️,146.0,[],0.0,0
2021-08-21 21:26:00,Daddyyy❤️,Indha Babu ivlo periya puthisali ya...dummy piece nu nenachen,61,2021-08-21,2021,8,21,0.0,neutral,Daddyyy❤️,0.0,[],0.0,1
2021-08-21 21:26:00,Daddyyy❤️,Eppo poi perippa congratulations pottu irukku unakku FB la...loosu...,69,2021-08-21,2021,8,21,0.0,neutral,Daddyyy❤️,0.0,[],0.0,1
2021-08-21 21:41:00,Aija❤️,😂😂😂😂😂😂😂,7,2021-08-21,2021,8,21,0.0,neutral,Daddyyy❤️,15.0,"['😂', '😂', '😂', '😂', '😂', '😂', '😂']",0.5,3
2021-08-21 21:41:00,Aija❤️,Linkedin la paathen,19,2021-08-21,2021,8,21,0.0,neutral,Aija❤️,0.0,[],0.0,0
2021-08-21 21:42:00,Aija❤️,🤣🤣,2,2021-08-21,2021,8,21,0.0,neutral,Aija❤️,1.0,"['🤣', '🤣']",0.5,3
2021-08-21 21:50:00,Daddyyy❤️,Enga vela seyyura ava,21,2021-08-21,2021,8,21,0.0,neutral,Aija❤️,8.0,[],0.0,2
2021-08-22 02:49:00,Aija❤️,FinDock nu oru company la..,27,2021-08-22,2021,8,2,0.0,neutral,Daddyyy❤️,299.0,[],0.0,1
2021-08-22 06:25:00,Aija❤️,Street eats nu oru food festival ku ponom!,42,2021-08-22,2021,8,6,0.0,neutral,Aija❤️,216.0,[],0.0,2
2021-08-22 06:46:00,Daddyyy❤️,Bose...queen,12,2021-08-22,2021,8,6,0.0,neutral,Aija❤️,21.0,[],0.0,4
2021-08-22 08:01:00,Aija❤️,Pose queen ah,13,2021-08-22,2021,8,8,0.0,neutral,Daddyyy❤️,75.0,[],0.0,0
2021-08-22 08:01:00,Aija❤️,Ena??,5,2021-08-22,2021,8,8,0.0,neutral,Aija❤️,0.0,[],0.0,4
2021-08-22 08:12:00,A R A V I N D,Semmii manda andha girl ku... Bambarakka mandayaa...🤣🤣,54,2021-08-22,2021,8,8,0.0,neutral,Aija❤️,11.0,"['🤣', '🤣']",0.5,1
2021-08-22 08:16:00,Aija❤️,🤣🤣🤣🤣,4,2021-08-22,2021,8,8,0.0,neutral,A R A V I N D,4.0,"['🤣', '🤣', '🤣', '🤣']",0.5,3
2021-08-22 09:02:00,A R A V I N D,@14377797828 Enga pochu un dp?,30,2021-08-22,2021,8,9,0.0,neutral,Aija❤️,46.0,[],0.0,4
2021-08-22 09:16:00,Aija❤️,Therlayae.. Paakren,19,2021-08-22,2021,8,9,0.0,neutral,A R A V I N D,14.0,[],0.0,2
2021-08-22 09:40:00,Daddyyy❤️,Kai sappa vidadhe....pallu thookkikkum,38,2021-08-22,2021,8,9,0.0,neutral,Aija❤️,24.0,[],0.0,1
2021-08-22 10:03:00,Aija❤️,Mkum.. Naan a vidren.. Adhelam thaana pazhagikudhu,50,2021-08-22,2021,8,10,0.0,neutral,Daddyyy❤️,23.0,[],0.0,1
2021-08-22 21:54:00,Aija❤️,Yen indha muthusirpi paata koldraaan,36,2021-08-22,2021,8,21,0.0,neutral,Aija❤️,711.0,[],0.0,2
2021-08-22 21:54:00,Aija❤️,Sotta paiyan,12,2021-08-22,2021,8,21,0.0,neutral,Aija❤️,0.0,[],0.0,2
2021-08-22 22:05:00,A R A V I N D,🤣🤣🤣,3,2021-08-22,2021,8,22,0.0,neutral,Aija❤️,11.0,"['🤣', '🤣', '🤣']",0.5,3
2021-08-23 11:30:00,Daddyyy❤️,Vfs canada contact number irundhal anuppu,41,2021-08-23,2021,8,11,0.0,neutral,A R A V I N D,805.0,[],0.0,0
2021-08-23 11:30:00,Daddyyy❤️,Or you put mail that already one month over but no response from your side.,75,2021-08-23,2021,8,11,0.0,neutral,Daddyyy❤️,0.0,[],0.0,4
2021-08-23 13:46:00,Daddyyy❤️,Chat pannalamnu partha idhu kaamikudhu,38,2021-08-23,2021,8,13,0.0,neutral,Daddyyy❤️,136.0,[],0.0,2
2021-08-23 13:47:00,Daddyyy❤️,Waste vfs,9,2021-08-23,2021,8,13,-0.2,negative,Daddyyy❤️,1.0,[],0.0,0
2021-08-23 19:20:00,Aija❤️,😂😂😂😂,4,2021-08-23,2021,8,19,0.0,neutral,Daddyyy❤️,333.0,"['😂', '😂', '😂', '😂']",0.5,3
2021-08-24 07:21:00,Aija❤️,Vfs larundhu mail vandhuchu.. Iniki mostly collect panna varuvanganu nenaikren,78,2021-08-24,2021,8,7,0.5,positive,Aija❤️,721.0,[],0.0,1
2021-08-24 22:48:00,Daddyyy❤️,ஏன் இந்த முழி muzhikkudhu,25,2021-08-24,2021,8,22,0.0,neutral,Aija❤️,927.0,[],0.0,2
2021-08-24 22:49:00,Daddyyy❤️,Camera paartha,14,2021-08-24,2021,8,22,0.0,neutral,Daddyyy❤️,1.0,[],0.0,0
2021-08-24 22:49:00,Aija❤️,Aamaaa 🤣,8,2021-08-24,2021,8,22,0.0,neutral,Daddyyy❤️,0.0,['🤣'],0.5,3
2021-08-24 22:53:00,Daddyyy❤️,Doctor ah consult pannuma,25,2021-08-24,2021,8,22,0.0,neutral,Aija❤️,4.0,[],0.0,0
2021-08-24 22:53:00,Daddyyy❤️,Sottai agida pora,17,2021-08-24,2021,8,22,0.0,neutral,Daddyyy❤️,0.0,[],0.0,2
2021-08-25 04:20:00,Aija❤️,😭😭😭😭,4,2021-08-25,2021,8,4,0.0,neutral,Daddyyy❤️,327.0,"['😭', '😭', '😭', '😭']",-0.8,3
2021-08-25 13:26:00,Daddyyy❤️,Plating is not good...,22,2021-08-25,2021,8,13,-0.35,negative,Aija❤️,546.0,[],0.0,1
2021-08-25 13:26:00,A R A V I N D,Theryum summa dhaan took😂😂,26,2021-08-25,2021,8,13,0.0,neutral,Daddyyy❤️,0.0,"['😂', '😂']",0.5,2
2021-08-25 13:27:00,Daddyyy❤️,Not out of the world,20,2021-08-25,2021,8,13,0.0,neutral,A R A V I N D,1.0,[],0.0,0
2021-08-25 13:27:00,Daddyyy❤️,Not top notch....,17,2021-08-25,2021,8,13,-0.25,negative,Daddyyy❤️,0.0,[],0.0,4
2021-08-25 13:34:00,A R A V I N D,Saaptutu sollu,14,2021-08-25,2021,8,13,0.0,neutral,Daddyyy❤️,7.0,[],0.0,2
2021-08-25 13:34:00,A R A V I N D,Semmii ah iruku,15,2021-08-25,2021,8,13,0.0,neutral,A R A V I N D,0.0,[],0.0,2
2021-08-25 13:35:00,Daddyyy❤️,Neenga saaptu sandhosha patta adhuve podhum,43,2021-08-25,2021,8,13,0.0,neutral,A R A V I N D,1.0,[],0.0,2
2021-08-25 13:35:00,A R A V I N D,Seri serii 😂😂,13,2021-08-25,2021,8,13,0.0,neutral,Daddyyy❤️,0.0,"['😂', '😂']",0.5,3
2021-08-25 13:35:00,A R A V I N D,Mini mini tiffin😂😂,18,2021-08-25,2021,8,13,0.0,neutral,A R A V I N D,0.0,"['😂', '😂']",0.5,0
2021-08-25 13:48:00,Aija❤️,😂,1,2021-08-25,2021,8,13,0.0,neutral,A R A V I N D,13.0,['😂'],0.5,3
2021-08-26 21:45:00,Daddyyy❤️,Aditi enga...?,14,2021-08-26,2021,8,21,0.0,neutral,Aija❤️,1917.0,[],0.0,1
2021-08-26 21:50:00,Aija❤️,Indha video ipo dhan eduthen.. Aditi room la thoongudhu,55,2021-08-26,2021,8,21,0.0,neutral,Daddyyy❤️,5.0,[],0.0,2
2021-08-26 21:56:00,Aija❤️,Enaaathuku nooooo😂😂😂😂,21,2021-08-26,2021,8,21,0.0,neutral,Aija❤️,6.0,"['😂', '😂', '😂', '😂']",0.5,2
2021-08-26 22:00:00,Daddyyy❤️,Video venum...kaaranam venam... adhukku NOOOO...,48,2021-08-26,2021,8,22,0.0,neutral,Aija❤️,4.0,[],0.0,1
2021-08-26 22:05:00,Aija❤️,Video laam ila,14,2021-08-26,2021,8,22,0.0,neutral,Daddyyy❤️,5.0,[],0.0,0
2021-08-27 04:17:00,Aija❤️,Yen moonji oduku vaangiruku,27,2021-08-27,2021,8,4,0.0,neutral,Aija❤️,372.0,[],0.0,2
2021-08-27 10:07:00,Daddyyy❤️,Idhu kan kolla katchi....,25,2021-08-27,2021,8,10,0.0,neutral,Aija❤️,350.0,[],0.0,1
2021-08-27 10:26:00,Aija❤️,Aaamaaa😂,8,2021-08-27,2021,8,10,0.0,neutral,Daddyyy❤️,19.0,['😂'],0.5,3
2021-08-27 10:33:00,Daddyyy❤️,Ethana naalaikku ipadi chellatha photo vilaiye parthu konjaradhu...thooki kannatha killi eppo velayuduvomo,106,2021-08-27,2021,8,10,0.0,neutral,Aija❤️,7.0,[],0.0,2
2021-08-27 10:34:00,Daddyyy❤️,Dei....VFS... unna....,22,2021-08-27,2021,8,10,0.0,neutral,Daddyyy❤️,1.0,[],0.0,1
2021-08-27 11:53:00,Daddyyy❤️,Neeya idhellam share pandra....aachiryam..,42,2021-08-27,2021,8,11,0.0,neutral,Daddyyy❤️,79.0,[],0.0,1
2021-08-27 15:49:00,Aija❤️,Mams anupuchi,13,2021-08-27,2021,8,15,0.0,neutral,Daddyyy❤️,236.0,[],0.0,0
2021-08-27 18:37:00,Aija❤️,😊😊,2,2021-08-27,2021,8,18,0.0,neutral,Aija❤️,168.0,"['😊', '😊']",0.8,3
2021-08-27 18:39:00,A R A V I N D,Ya 😭,4,2021-08-27,2021,8,18,0.0,neutral,Aija❤️,2.0,['😭'],-0.8,0
2021-08-29 19:02:00,Daddyyy❤️,ஒவ்வொரு photo vilum vera maari irukka செல்லம்...why😍,52,2021-08-29,2021,8,19,0.0,neutral,A R A V I N D,2903.0,['😍'],0.8,1
2021-08-29 19:59:00,Aija❤️,Therlayae😂,10,2021-08-29,2021,8,19,0.0,neutral,Daddyyy❤️,57.0,['😂'],0.5,3
2021-08-30 21:10:00,Daddyyy❤️,Today gokulashtami... aditi kaal thadam padhichi vidu veetla...,63,2021-08-30,2021,8,21,0.0,neutral,Aija❤️,1511.0,[],0.0,1
2021-08-30 21:25:00,Aija❤️,Mkummm ada poyan,16,2021-08-30,2021,8,21,0.0,neutral,Daddyyy❤️,15.0,[],0.0,2
2021-08-30 21:25:00,Daddyyy❤️,Theriyum...நீயா அதெல்லாம் seyva....,35,2021-08-30,2021,8,21,0.0,neutral,Aija❤️,0.0,[],0.0,1
2021-08-30 21:25:00,Daddyyy❤️,No problem... dont take it serious..,36,2021-08-30,2021,8,21,-0.3333333333333333,negative,Daddyyy❤️,0.0,[],0.0,1
2021-08-30 21:26:00,Aija❤️,Naa yen serious a laam eduthukren,33,2021-08-30,2021,8,21,-0.3333333333333333,negative,Daddyyy❤️,1.0,[],0.0,2
2021-08-30 21:27:00,Aija❤️,Enakae 1008 vaela iruku.. Idhula idhelam panna tym ila,54,2021-08-30,2021,8,21,0.0,neutral,Aija❤️,1.0,[],0.0,1
2021-08-30 21:27:00,Aija❤️,Insta a thorandha aal aaluku krishnar.. Radha foto dhan,55,2021-08-30,2021,8,21,0.0,neutral,Aija❤️,0.0,[],0.0,1
2021-08-30 21:27:00,Daddyyy❤️,List down meedhi 1007 velai,27,2021-08-30,2021,8,21,-0.1555555555555555,negative,Aija❤️,0.0,[],0.0,0
2021-08-30 21:27:00,Aija❤️,Enga veetu krishnar nu oru vennai thindra photo of their kid.. Sagikala,71,2021-08-30,2021,8,21,0.0,neutral,Daddyyy❤️,0.0,[],0.0,1
2021-08-30 21:28:00,Aija❤️,Adhelam solla mudiyadhu.. 🙄,27,2021-08-30,2021,8,21,0.0,neutral,Aija❤️,1.0,['🙄'],0.0,1
2021-08-30 21:28:00,Daddyyy❤️,Idhai vidai kodumai irukka,26,2021-08-30,2021,8,21,0.0,neutral,Aija❤️,0.0,[],0.0,2
2021-08-30 21:29:00,Aija❤️,Chiiii🤣,7,2021-08-30,2021,8,21,0.0,neutral,Daddyyy❤️,1.0,['🤣'],0.5,3
2021-08-30 21:29:00,Daddyyy❤️,Why you deleted Aravind name,28,2021-08-30,2021,8,21,0.0,neutral,Aija❤️,0.0,[],0.0,0
2021-08-30 21:30:00,Aija❤️,Theriyama anupiten,18,2021-08-30,2021,8,21,0.0,neutral,Daddyyy❤️,1.0,[],0.0,0
2021-08-30 21:47:00,Daddyyy❤️,So what... adhanala yen delete pannanum.. arvi name thaane adhu...,66,2021-08-30,2021,8,21,0.0,neutral,Aija❤️,17.0,[],0.0,1
2021-08-30 21:53:00,Daddyyy❤️,Krishnan aakkitten...,21,2021-08-30,2021,8,21,0.0,neutral,Daddyyy❤️,6.0,[],0.0,1
2021-08-30 22:00:00,Aija❤️,Ila..,5,2021-08-30,2021,8,22,0.0,neutral,Daddyyy❤️,7.0,[],0.0,4
2021-08-30 22:00:00,Aija❤️,Adhu thani foto.. Krishnar thani foto,37,2021-08-30,2021,8,22,0.0,neutral,Aija❤️,0.0,[],0.0,1
2021-08-30 22:01:00,Aija❤️,Shabbhhaaa,10,2021-08-30,2021,8,22,0.0,neutral,Aija❤️,1.0,[],0.0,0
2021-08-30 22:09:00,Daddyyy❤️,Enna pandradu....edit panna theriyalaye,39,2021-08-30,2021,8,22,0.0,neutral,Aija❤️,8.0,[],0.0,2
2021-08-30 22:09:00,Aija❤️,😂😂😂😂😂😂😂,7,2021-08-30,2021,8,22,0.0,neutral,Daddyyy❤️,0.0,"['😂', '😂', '😂', '😂', '😂', '😂', '😂']",0.5,3
2021-08-31 10:25:00,Daddyyy❤️,Name is  Shashikant Pedwal. 😄Duplicate  Amitabh Bachchan from Pune..,68,2021-08-31,2021,8,10,0.0,neutral,Aija❤️,736.0,['😄'],0.0,4
2021-08-31 20:01:00,A R A V I N D,😂😂,2,2021-08-31,2021,8,20,0.0,neutral,Daddyyy❤️,576.0,"['😂', '😂']",0.5,3
2021-08-31 22:33:00,Aija❤️,Motta paapaathi,15,2021-08-31,2021,8,22,0.0,neutral,A R A V I N D,152.0,[],0.0,2
2021-08-31 22:33:00,Aija❤️,Ammu kutty.. Chella kutty.. Jangri.. Boondhi.. Ummaaa,53,2021-08-31,2021,8,22,0.0,neutral,Aija❤️,0.0,[],0.0,1
2021-08-31 22:49:00,Daddyyy❤️,Nee see anada vila thaane irukka aija,37,2021-08-31,2021,8,22,0.0,neutral,Aija❤️,16.0,[],0.0,2
2021-09-01 03:50:00,Aija❤️,Aamaaa.. Aanaa indha video siripae varala,41,2021-09-01,2021,9,3,0.0,neutral,Daddyyy❤️,301.0,[],0.0,2
2021-09-02 07:50:00,Aija❤️,This is from facebook - canada visitor visa group,49,2021-09-02,2021,9,7,0.0,neutral,Aija❤️,1680.0,[],0.0,4
2021-09-02 07:50:00,Aija❤️,Ppr naa passport request.. Avanukum july ku apram vandhu paasport a collect panalayam..,87,2021-09-02,2021,9,7,0.0,neutral,Aija❤️,0.0,[],0.0,1
2021-09-02 10:30:00,Daddyyy❤️,Kutty ma...,11,2021-09-02,2021,9,10,0.0,neutral,Aija❤️,160.0,[],0.0,1
2021-09-02 10:30:00,Daddyyy❤️,Camera girl....,15,2021-09-02,2021,9,10,0.0,neutral,Daddyyy❤️,0.0,[],0.0,1
2021-09-03 09:05:00,Daddyyy❤️,Kundoos....,11,2021-09-03,2021,9,9,0.0,neutral,Daddyyy❤️,1355.0,[],0.0,1
2021-09-05 08:21:00,Mommyyy❤️,Adhu irukattum aditi video anupu😁,33,2021-09-05,2021,9,8,0.0,neutral,Daddyyy❤️,2836.0,['😁'],0.0,2
2021-09-05 08:23:00,Aija❤️,Aditi video laam ila,20,2021-09-05,2021,9,8,0.0,neutral,Mommyyy❤️,2.0,[],0.0,0
2021-09-05 08:23:00,Aija❤️,Pae dha,7,2021-09-05,2021,9,8,0.0,neutral,Aija❤️,0.0,[],0.0,2
2021-09-05 08:24:00,Mommyyy❤️,Enakku vesham potta maari irukku.... Am dady...,47,2021-09-05,2021,9,8,0.0,neutral,Aija❤️,1.0,[],0.0,1
2021-09-05 08:24:00,Aija❤️,Mooonji... 😞😞 Adhan naa asingama iruken 😂,41,2021-09-05,2021,9,8,0.0,neutral,Mommyyy❤️,0.0,"['😞', '😞', '😂']",0.1666666666666666,1
2021-09-05 08:26:00,Mommyyy❤️,😒😣😭,3,2021-09-05,2021,9,8,0.0,neutral,Aija❤️,2.0,"['😒', '😣', '😭']",-0.2666666666666666,3
2021-09-05 08:30:00,Aija❤️,😭😭😭😭😭😭😭,7,2021-09-05,2021,9,8,0.0,neutral,Mommyyy❤️,4.0,"['😭', '😭', '😭', '😭', '😭', '😭', '😭']",-0.8,3
2021-09-05 08:59:00,Daddyyy❤️,Appo eppadi aditi kollai அழகா irukka... idhukku badhil solliye aganum...,72,2021-09-05,2021,9,8,0.0,neutral,Aija❤️,29.0,[],0.0,1
2021-09-05 09:00:00,Daddyyy❤️,உன்ன மாதிரி அழகு அப்படினா நீ அழகு தானே...அப்போ நானும் அழகு தானே....😜😜,69,2021-09-05,2021,9,9,0.0,neutral,Daddyyy❤️,1.0,"['😜', '😜']",0.0,1
2021-09-05 13:42:00,Aija❤️,Ada aandava 😂😂😂😂,16,2021-09-05,2021,9,13,0.0,neutral,Daddyyy❤️,282.0,"['😂', '😂', '😂', '😂']",0.5,2
2021-09-05 14:11:00,Aija❤️,Ila.. 9 iruku 🤤,15,2021-09-05,2021,9,14,0.0,neutral,Aija❤️,29.0,['🤤'],0.0,1
2021-09-05 14:11:00,Aija❤️,3 paeruku 8 meen 😎,18,2021-09-05,2021,9,14,0.0,neutral,Aija❤️,0.0,['😎'],0.0,2
2021-09-05 14:30:00,A R A V I N D,10 meen,7,2021-09-05,2021,9,14,0.0,neutral,Aija❤️,19.0,[],0.0,0
2021-09-05 14:34:00,Daddyyy❤️,Sema taste and fresh,20,2021-09-05,2021,9,14,0.3,positive,A R A V I N D,4.0,[],0.0,4
2021-09-05 14:34:00,Daddyyy❤️,10 meen....just 500 rs.,23,2021-09-05,2021,9,14,0.0,neutral,Daddyyy❤️,0.0,[],0.0,1
2021-09-05 18:26:00,Aija❤️,🤤🤤🤤,3,2021-09-05,2021,9,18,0.0,neutral,Daddyyy❤️,232.0,"['🤤', '🤤', '🤤']",0.0,3
2021-09-05 22:16:00,Daddyyy❤️,Video call panni...aditi ya kaami...,36,2021-09-05,2021,9,22,0.0,neutral,Aija❤️,230.0,[],0.0,1
2021-09-06 08:45:00,Aija❤️,Ila.. Naanga apo veliya poitom.. Naaliki pandren,48,2021-09-06,2021,9,8,0.0,neutral,Daddyyy❤️,629.0,[],0.0,1
2021-09-06 09:20:00,Aija❤️,Buffet ponom 😜,14,2021-09-06,2021,9,9,0.0,neutral,Aija❤️,35.0,['😜'],0.0,0
2021-09-06 09:20:00,A R A V I N D,idhu sushi dhaana?.. epdi irunchi?,34,2021-09-06,2021,9,9,0.0,neutral,Aija❤️,0.0,[],0.0,1
2021-09-06 09:20:00,Aija❤️,Kiru dhan ate.. Enaku pudikadhu,31,2021-09-06,2021,9,9,0.0,neutral,A R A V I N D,0.0,[],0.0,1
2021-09-06 09:21:00,A R A V I N D,ohhh,4,2021-09-06,2021,9,9,0.0,neutral,Aija❤️,1.0,[],0.0,0
2021-09-06 09:21:00,Aija❤️,Rice.. Seaweed... Ulla raw fish,31,2021-09-06,2021,9,9,-0.2307692307692307,negative,A R A V I N D,0.0,[],0.0,1
2021-09-06 09:21:00,A R A V I N D,ohhoo,5,2021-09-06,2021,9,9,0.0,neutral,Aija❤️,0.0,[],0.0,0
2021-09-06 09:21:00,A R A V I N D,rice dhaana adhu,16,2021-09-06,2021,9,9,0.0,neutral,A R A V I N D,0.0,[],0.0,2
2021-09-06 18:06:00,A R A V I N D,Kai la yen keeri vechi iruka,28,2021-09-06,2021,9,18,0.0,neutral,A R A V I N D,525.0,[],0.0,2
2021-09-06 18:07:00,Daddyyy❤️,Ada paavame...aamam....kaila enna kaayam...,43,2021-09-06,2021,9,18,0.0,neutral,A R A V I N D,1.0,[],0.0,1
2021-09-06 18:07:00,Daddyyy❤️,Thaai maaman kekkuran batting solliye aaganum,45,2021-09-06,2021,9,18,0.0,neutral,Daddyyy❤️,0.0,[],0.0,2
2021-09-06 18:08:00,A R A V I N D,Batting ah😂😂,12,2021-09-06,2021,9,18,0.0,neutral,Daddyyy❤️,1.0,"['😂', '😂']",0.5,0
2021-09-06 18:08:00,Daddyyy❤️,Bathil,6,2021-09-06,2021,9,18,0.0,neutral,A R A V I N D,0.0,[],0.0,0
2021-09-06 18:14:00,A R A V I N D,Summa dhaan Ketan,17,2021-09-06,2021,9,18,0.0,neutral,Daddyyy❤️,6.0,[],0.0,2
2021-09-06 18:14:00,Aija❤️,Ada padharaadha pakki..,23,2021-09-06,2021,9,18,0.0,neutral,A R A V I N D,0.0,[],0.0,1
2021-09-06 18:14:00,Aija❤️,Romba overa panadheenga elarum.. Yabbhhaa,41,2021-09-06,2021,9,18,0.0,neutral,Aija❤️,0.0,[],0.0,1
2021-09-06 21:01:00,A R A V I N D,Bob the builder maari iruku😂😂,29,2021-09-06,2021,9,21,0.0,neutral,Aija❤️,167.0,"['😂', '😂']",0.5,2
2021-09-06 21:31:00,Aija❤️,😂😂,2,2021-09-06,2021,9,21,0.0,neutral,A R A V I N D,30.0,"['😂', '😂']",0.5,3
2021-09-07 09:17:00,Aija❤️,Edhu nallaruku?,15,2021-09-07,2021,9,9,0.0,neutral,Aija❤️,706.0,[],0.0,1
2021-09-08 06:45:00,Daddyyy❤️,😍😍👍,3,2021-09-08,2021,9,6,0.0,neutral,Aija❤️,1288.0,"['😍', '😍', '👍']",0.7666666666666666,3
2021-09-08 22:17:00,Daddyyy❤️,Kollai azhagi....,17,2021-09-08,2021,9,22,0.0,neutral,Daddyyy❤️,932.0,[],0.0,1
2021-09-08 22:17:00,Aija❤️,😍😍😍😍,4,2021-09-08,2021,9,22,0.0,neutral,Daddyyy❤️,0.0,"['😍', '😍', '😍', '😍']",0.8,3
2021-09-08 22:18:00,Daddyyy❤️,Suthi podu...,13,2021-09-08,2021,9,22,0.0,neutral,Aija❤️,1.0,[],0.0,1
2021-09-08 22:18:00,Aija❤️,Suthi potuten,13,2021-09-08,2021,9,22,0.0,neutral,Daddyyy❤️,0.0,[],0.0,2
2021-09-08 22:33:00,A R A V I N D,🔨 Potaa tharai udanjikkum😂😂,27,2021-09-08,2021,9,22,0.0,neutral,Aija❤️,15.0,"['🔨', '😂', '😂']",0.3333333333333333,2
2021-09-08 23:02:00,Aija❤️,🙄🙄🙄🙄,4,2021-09-08,2021,9,23,0.0,neutral,A R A V I N D,29.0,"['🙄', '🙄', '🙄', '🙄']",0.0,3
2021-09-08 23:14:00,Aija❤️,Disconnect aayduchu,19,2021-09-08,2021,9,23,0.0,neutral,Aija❤️,12.0,[],0.0,2
